"","id_match","league","season","date","team","goals_scored","goals_conceded","fouls_commited","fouls_opponent","yellow_cards","red_cards","result","VAR","status","month","team_status","top","postVar","treated"
"190",95,"Bundesliga","2008/2009",2008-11-01,"Karlsruhe",1,4,29,22,3,0,"L",0,"AwayTeam","2008-11",0,0,0,1
"191",96,"Bundesliga","2008/2009",2008-11-01,"Stuttgart",1,3,13,11,1,0,"L",0,"HomeTeam","2008-11",1,1,0,1
"192",96,"Bundesliga","2008/2009",2008-11-01,"FC Koln",3,1,11,13,5,0,"W",0,"AwayTeam","2008-11",0,0,0,1
"193",97,"Bundesliga","2008/2009",2008-11-01,"Werder Bremen",5,1,18,13,2,0,"W",0,"HomeTeam","2008-11",1,0,0,1
"194",97,"Bundesliga","2008/2009",2008-11-01,"Hertha",1,5,13,18,0,0,"L",0,"AwayTeam","2008-11",0,0,0,1
"195",98,"Bundesliga","2008/2009",2008-11-02,"Dortmund",1,1,14,23,1,0,"D",0,"HomeTeam","2008-11",1,0,0,1
"196",98,"Bundesliga","2008/2009",2008-11-02,"Bochum",1,1,23,14,3,0,"D",0,"AwayTeam","2008-11",0,0,0,1
"197",99,"Bundesliga","2008/2009",2008-11-02,"M'gladbach",1,2,22,23,0,0,"L",0,"HomeTeam","2008-11",1,0,0,1
"198",99,"Bundesliga","2008/2009",2008-11-02,"Ein Frankfurt",2,1,23,22,0,0,"W",0,"AwayTeam","2008-11",0,0,0,1
"199",100,"Bundesliga","2008/2009",2008-11-07,"FC Koln",2,1,18,19,3,0,"W",0,"HomeTeam","2008-11",1,0,0,1
"200",100,"Bundesliga","2008/2009",2008-11-07,"Hannover",1,2,19,18,2,1,"L",0,"AwayTeam","2008-11",0,0,0,1
"201",101,"Bundesliga","2008/2009",2008-11-08,"Bielefeld",0,2,21,34,2,0,"L",0,"HomeTeam","2008-11",1,0,0,1
"202",101,"Bundesliga","2008/2009",2008-11-08,"M'gladbach",2,0,34,21,2,0,"W",0,"AwayTeam","2008-11",0,0,0,1
"203",102,"Bundesliga","2008/2009",2008-11-08,"Bochum",0,0,22,16,1,0,"D",0,"HomeTeam","2008-11",1,0,0,1
"204",102,"Bundesliga","2008/2009",2008-11-08,"Werder Bremen",0,0,16,22,1,1,"D",0,"AwayTeam","2008-11",0,0,0,1
"205",103,"Bundesliga","2008/2009",2008-11-08,"Hamburg",2,1,14,18,2,0,"W",0,"HomeTeam","2008-11",1,0,0,1
"206",103,"Bundesliga","2008/2009",2008-11-08,"Dortmund",1,2,18,14,2,1,"L",0,"AwayTeam","2008-11",0,0,0,1
"207",104,"Bundesliga","2008/2009",2008-11-08,"Karlsruhe",3,3,13,21,1,0,"D",0,"HomeTeam","2008-11",1,0,0,1
"208",104,"Bundesliga","2008/2009",2008-11-08,"Leverkusen",3,3,21,13,3,0,"D",0,"AwayTeam","2008-11",0,0,0,1
"209",105,"Bundesliga","2008/2009",2008-11-08,"Wolfsburg",3,0,17,16,0,0,"W",0,"HomeTeam","2008-11",1,1,0,1
"210",105,"Bundesliga","2008/2009",2008-11-08,"Cottbus",0,3,16,17,2,0,"L",0,"AwayTeam","2008-11",0,0,0,1
"211",106,"Bundesliga","2008/2009",2008-11-09,"Ein Frankfurt",2,2,20,23,4,0,"D",0,"HomeTeam","2008-11",1,0,0,1
"212",106,"Bundesliga","2008/2009",2008-11-09,"Stuttgart",2,2,23,20,4,0,"D",0,"AwayTeam","2008-11",0,1,0,1
"213",107,"Bundesliga","2008/2009",2008-11-09,"Hertha",1,0,17,22,2,0,"W",0,"HomeTeam","2008-11",1,0,0,1
"214",107,"Bundesliga","2008/2009",2008-11-09,"Hoffenheim",0,1,22,17,3,0,"L",0,"AwayTeam","2008-11",0,0,0,1
"215",108,"Bundesliga","2008/2009",2008-11-09,"Schalke 04",1,2,19,19,2,0,"L",0,"HomeTeam","2008-11",1,0,0,1
"216",108,"Bundesliga","2008/2009",2008-11-09,"Bayern Munich",2,1,19,19,4,0,"W",0,"AwayTeam","2008-11",0,1,0,1
"217",109,"Bundesliga","2008/2009",2008-11-14,"Hannover",1,1,17,22,1,0,"D",0,"HomeTeam","2008-11",1,0,0,1
"218",109,"Bundesliga","2008/2009",2008-11-14,"Bochum",1,1,22,17,5,0,"D",0,"AwayTeam","2008-11",0,0,0,1
"219",110,"Bundesliga","2008/2009",2008-11-15,"Cottbus",1,0,20,18,0,0,"W",0,"HomeTeam","2008-11",1,0,0,1
"220",110,"Bundesliga","2008/2009",2008-11-15,"Karlsruhe",0,1,18,20,1,0,"L",0,"AwayTeam","2008-11",0,0,0,1
"221",111,"Bundesliga","2008/2009",2008-11-15,"Dortmund",4,0,12,11,0,0,"W",0,"HomeTeam","2008-11",1,0,0,1
"222",111,"Bundesliga","2008/2009",2008-11-15,"Ein Frankfurt",0,4,11,12,0,0,"L",0,"AwayTeam","2008-11",0,0,0,1
"223",112,"Bundesliga","2008/2009",2008-11-15,"Hertha",2,1,16,20,4,0,"W",0,"HomeTeam","2008-11",1,0,0,1
"224",112,"Bundesliga","2008/2009",2008-11-15,"Hamburg",1,2,20,16,3,0,"L",0,"AwayTeam","2008-11",0,0,0,1
"225",113,"Bundesliga","2008/2009",2008-11-15,"Hoffenheim",3,2,23,34,3,0,"W",0,"HomeTeam","2008-11",1,0,0,1
"226",113,"Bundesliga","2008/2009",2008-11-15,"Wolfsburg",2,3,34,23,1,0,"L",0,"AwayTeam","2008-11",0,1,0,1
"227",114,"Bundesliga","2008/2009",2008-11-15,"Leverkusen",2,1,11,19,1,1,"W",0,"HomeTeam","2008-11",1,0,0,1
"228",114,"Bundesliga","2008/2009",2008-11-15,"Schalke 04",1,2,19,11,3,0,"L",0,"AwayTeam","2008-11",0,0,0,1
"229",115,"Bundesliga","2008/2009",2008-11-15,"M'gladbach",2,2,20,15,1,0,"D",0,"HomeTeam","2008-11",1,0,0,1
"230",115,"Bundesliga","2008/2009",2008-11-15,"Bayern Munich",2,2,15,20,3,0,"D",0,"AwayTeam","2008-11",0,1,0,1
"231",116,"Bundesliga","2008/2009",2008-11-15,"Stuttgart",0,0,23,22,1,0,"D",0,"HomeTeam","2008-11",1,1,0,1
"232",116,"Bundesliga","2008/2009",2008-11-15,"Bielefeld",0,0,22,23,2,0,"D",0,"AwayTeam","2008-11",0,0,0,1
"233",117,"Bundesliga","2008/2009",2008-11-16,"Werder Bremen",3,1,18,19,1,0,"W",0,"HomeTeam","2008-11",1,0,0,1
"234",117,"Bundesliga","2008/2009",2008-11-16,"FC Koln",1,3,19,18,4,0,"L",0,"AwayTeam","2008-11",0,0,0,1
"235",118,"Bundesliga","2008/2009",2008-11-21,"Karlsruhe",0,1,9,15,1,0,"L",0,"HomeTeam","2008-11",1,0,0,1
"236",118,"Bundesliga","2008/2009",2008-11-21,"Dortmund",1,0,15,9,0,0,"W",0,"AwayTeam","2008-11",0,0,0,1
"237",119,"Bundesliga","2008/2009",2008-11-22,"Bayern Munich",4,1,13,12,0,0,"W",0,"HomeTeam","2008-11",1,1,0,1
"238",119,"Bundesliga","2008/2009",2008-11-22,"Cottbus",1,4,12,13,0,0,"L",0,"AwayTeam","2008-11",0,0,0,1
"239",120,"Bundesliga","2008/2009",2008-11-22,"Bielefeld",2,1,15,14,2,0,"W",0,"HomeTeam","2008-11",1,0,0,1
"240",120,"Bundesliga","2008/2009",2008-11-22,"Leverkusen",1,2,14,15,1,1,"L",0,"AwayTeam","2008-11",0,0,0,1
"241",121,"Bundesliga","2008/2009",2008-11-22,"Bochum",2,3,14,22,1,0,"L",0,"HomeTeam","2008-11",1,0,0,1
"242",121,"Bundesliga","2008/2009",2008-11-22,"Hertha",3,2,22,14,1,0,"W",0,"AwayTeam","2008-11",0,0,0,1
"243",122,"Bundesliga","2008/2009",2008-11-22,"Ein Frankfurt",4,0,20,13,2,0,"W",0,"HomeTeam","2008-11",1,0,0,1
"244",122,"Bundesliga","2008/2009",2008-11-22,"Hannover",0,4,13,20,0,0,"L",0,"AwayTeam","2008-11",0,0,0,1
"245",123,"Bundesliga","2008/2009",2008-11-22,"FC Koln",1,3,17,24,3,1,"L",0,"HomeTeam","2008-11",1,0,0,1
"246",123,"Bundesliga","2008/2009",2008-11-22,"Hoffenheim",3,1,24,17,3,1,"W",0,"AwayTeam","2008-11",0,0,0,1
"247",124,"Bundesliga","2008/2009",2008-11-22,"Schalke 04",3,1,18,20,1,0,"W",0,"HomeTeam","2008-11",1,0,0,1
"248",124,"Bundesliga","2008/2009",2008-11-22,"M'gladbach",1,3,20,18,3,0,"L",0,"AwayTeam","2008-11",0,0,0,1
"249",125,"Bundesliga","2008/2009",2008-11-22,"Wolfsburg",4,1,26,25,4,0,"W",0,"HomeTeam","2008-11",1,1,0,1
"250",125,"Bundesliga","2008/2009",2008-11-22,"Stuttgart",1,4,25,26,2,0,"L",0,"AwayTeam","2008-11",0,1,0,1
"251",126,"Bundesliga","2008/2009",2008-11-23,"Hamburg",2,1,20,21,3,0,"W",0,"HomeTeam","2008-11",1,0,0,1
"252",126,"Bundesliga","2008/2009",2008-11-23,"Werder Bremen",1,2,21,20,2,0,"L",0,"AwayTeam","2008-11",0,0,0,1
"253",127,"Bundesliga","2008/2009",2008-11-28,"Hertha",2,1,19,19,0,0,"W",0,"HomeTeam","2008-11",1,0,0,1
"254",127,"Bundesliga","2008/2009",2008-11-28,"FC Koln",1,2,19,19,1,0,"L",0,"AwayTeam","2008-11",0,0,0,1
"255",128,"Bundesliga","2008/2009",2008-11-29,"Hannover",3,2,18,16,0,0,"W",0,"HomeTeam","2008-11",1,0,0,1
"256",128,"Bundesliga","2008/2009",2008-11-29,"Karlsruhe",2,3,16,18,2,0,"L",0,"AwayTeam","2008-11",0,0,0,1
"257",129,"Bundesliga","2008/2009",2008-11-29,"Hoffenheim",3,0,20,20,1,0,"W",0,"HomeTeam","2008-11",1,0,0,1
"258",129,"Bundesliga","2008/2009",2008-11-29,"Bielefeld",0,3,20,20,2,0,"L",0,"AwayTeam","2008-11",0,0,0,1
"259",130,"Bundesliga","2008/2009",2008-11-29,"Leverkusen",0,2,19,13,2,0,"L",0,"HomeTeam","2008-11",1,0,0,1
"260",130,"Bundesliga","2008/2009",2008-11-29,"Bayern Munich",2,0,13,19,2,0,"W",0,"AwayTeam","2008-11",0,1,0,1
"261",131,"Bundesliga","2008/2009",2008-11-29,"M'gladbach",1,3,24,31,3,0,"L",0,"HomeTeam","2008-11",1,0,0,1
"262",131,"Bundesliga","2008/2009",2008-11-29,"Cottbus",3,1,31,24,5,0,"W",0,"AwayTeam","2008-11",0,0,0,1
"263",132,"Bundesliga","2008/2009",2008-11-29,"Werder Bremen",5,0,12,21,1,0,"W",0,"HomeTeam","2008-11",1,0,0,1
"264",132,"Bundesliga","2008/2009",2008-11-29,"Ein Frankfurt",0,5,21,12,2,0,"L",0,"AwayTeam","2008-11",0,0,0,1
"265",133,"Bundesliga","2008/2009",2008-11-30,"Bochum",1,1,25,15,3,0,"D",0,"HomeTeam","2008-11",1,0,0,1
"266",133,"Bundesliga","2008/2009",2008-11-30,"Hamburg",1,1,15,25,0,0,"D",0,"AwayTeam","2008-11",0,0,0,1
"267",134,"Bundesliga","2008/2009",2008-11-30,"Dortmund",0,0,10,10,2,0,"D",0,"HomeTeam","2008-11",1,0,0,1
"268",134,"Bundesliga","2008/2009",2008-11-30,"Wolfsburg",0,0,10,10,2,0,"D",0,"AwayTeam","2008-11",0,1,0,1
"269",135,"Bundesliga","2008/2009",2008-11-30,"Stuttgart",2,0,20,15,1,0,"W",0,"HomeTeam","2008-11",1,1,0,1
"270",135,"Bundesliga","2008/2009",2008-11-30,"Schalke 04",0,2,15,20,2,0,"L",0,"AwayTeam","2008-11",0,0,0,1
"271",136,"Bundesliga","2008/2009",2008-12-05,"Bayern Munich",2,1,22,29,3,0,"W",0,"HomeTeam","2008-12",1,1,0,1
"272",136,"Bundesliga","2008/2009",2008-12-05,"Hoffenheim",1,2,29,22,3,0,"L",0,"AwayTeam","2008-12",0,0,0,1
"273",137,"Bundesliga","2008/2009",2008-12-06,"Bielefeld",0,0,12,14,1,0,"D",0,"HomeTeam","2008-12",1,0,0,1
"274",137,"Bundesliga","2008/2009",2008-12-06,"Dortmund",0,0,14,12,3,0,"D",0,"AwayTeam","2008-12",0,0,0,1
"275",138,"Bundesliga","2008/2009",2008-12-06,"Cottbus",0,3,19,25,3,0,"L",0,"HomeTeam","2008-12",1,0,0,1
"276",138,"Bundesliga","2008/2009",2008-12-06,"Stuttgart",3,0,25,19,2,0,"W",0,"AwayTeam","2008-12",0,1,0,1
"277",139,"Bundesliga","2008/2009",2008-12-06,"Ein Frankfurt",4,0,15,15,2,0,"W",0,"HomeTeam","2008-12",1,0,0,1
"278",139,"Bundesliga","2008/2009",2008-12-06,"Bochum",0,4,15,15,3,1,"L",0,"AwayTeam","2008-12",0,0,0,1
"279",140,"Bundesliga","2008/2009",2008-12-06,"Karlsruhe",1,0,22,23,3,0,"W",0,"HomeTeam","2008-12",1,0,0,1
"280",140,"Bundesliga","2008/2009",2008-12-06,"Werder Bremen",0,1,23,22,1,1,"L",0,"AwayTeam","2008-12",0,0,0,1
"281",141,"Bundesliga","2008/2009",2008-12-06,"M'gladbach",1,3,20,18,3,0,"L",0,"HomeTeam","2008-12",1,0,0,1
"282",141,"Bundesliga","2008/2009",2008-12-06,"Leverkusen",3,1,18,20,1,0,"W",0,"AwayTeam","2008-12",0,0,0,1
"283",142,"Bundesliga","2008/2009",2008-12-06,"Schalke 04",1,0,22,15,1,0,"W",0,"HomeTeam","2008-12",1,0,0,1
"284",142,"Bundesliga","2008/2009",2008-12-06,"Hertha",0,1,15,22,3,0,"L",0,"AwayTeam","2008-12",0,0,0,1
"285",143,"Bundesliga","2008/2009",2008-12-07,"FC Koln",1,2,11,11,1,0,"L",0,"HomeTeam","2008-12",1,0,0,1
"286",143,"Bundesliga","2008/2009",2008-12-07,"Hamburg",2,1,11,11,2,0,"W",0,"AwayTeam","2008-12",0,0,0,1
"287",144,"Bundesliga","2008/2009",2008-12-07,"Wolfsburg",2,1,15,19,2,0,"W",0,"HomeTeam","2008-12",1,1,0,1
"288",144,"Bundesliga","2008/2009",2008-12-07,"Hannover",1,2,19,15,2,1,"L",0,"AwayTeam","2008-12",0,0,0,1
"289",145,"Bundesliga","2008/2009",2008-12-12,"Dortmund",2,1,18,30,2,1,"W",0,"HomeTeam","2008-12",1,0,0,1
"290",145,"Bundesliga","2008/2009",2008-12-12,"M'gladbach",1,2,30,18,2,0,"L",0,"AwayTeam","2008-12",0,0,0,1
"291",146,"Bundesliga","2008/2009",2008-12-13,"Bochum",1,2,15,17,1,0,"L",0,"HomeTeam","2008-12",1,0,0,1
"292",146,"Bundesliga","2008/2009",2008-12-13,"FC Koln",2,1,17,15,0,2,"W",0,"AwayTeam","2008-12",0,0,0,1
"293",147,"Bundesliga","2008/2009",2008-12-13,"Hamburg",1,0,19,14,1,0,"W",0,"HomeTeam","2008-12",1,0,0,1
"294",147,"Bundesliga","2008/2009",2008-12-13,"Ein Frankfurt",0,1,14,19,2,0,"L",0,"AwayTeam","2008-12",0,0,0,1
"295",148,"Bundesliga","2008/2009",2008-12-13,"Hannover",1,1,18,17,1,0,"D",0,"HomeTeam","2008-12",1,0,0,1
"296",148,"Bundesliga","2008/2009",2008-12-13,"Bielefeld",1,1,17,18,1,0,"D",0,"AwayTeam","2008-12",0,0,0,1
"297",149,"Bundesliga","2008/2009",2008-12-13,"Hertha",4,0,13,17,2,0,"W",0,"HomeTeam","2008-12",1,0,0,1
"298",149,"Bundesliga","2008/2009",2008-12-13,"Karlsruhe",0,4,17,13,0,0,"L",0,"AwayTeam","2008-12",0,0,0,1
"299",150,"Bundesliga","2008/2009",2008-12-13,"Leverkusen",1,1,15,17,0,0,"D",0,"HomeTeam","2008-12",1,0,0,1
"300",150,"Bundesliga","2008/2009",2008-12-13,"Cottbus",1,1,17,15,1,0,"D",0,"AwayTeam","2008-12",0,0,0,1
"301",151,"Bundesliga","2008/2009",2008-12-13,"Stuttgart",2,2,21,22,2,0,"D",0,"HomeTeam","2008-12",1,1,0,1
"302",151,"Bundesliga","2008/2009",2008-12-13,"Bayern Munich",2,2,22,21,3,1,"D",0,"AwayTeam","2008-12",0,1,0,1
"303",152,"Bundesliga","2008/2009",2008-12-13,"Werder Bremen",2,1,9,14,1,0,"W",0,"HomeTeam","2008-12",1,0,0,1
"304",152,"Bundesliga","2008/2009",2008-12-13,"Wolfsburg",1,2,14,9,1,0,"L",0,"AwayTeam","2008-12",0,1,0,1
"305",153,"Bundesliga","2008/2009",2008-12-14,"Hoffenheim",1,1,16,26,2,0,"D",0,"HomeTeam","2008-12",1,0,0,1
"306",153,"Bundesliga","2008/2009",2008-12-14,"Schalke 04",1,1,26,16,3,2,"D",0,"AwayTeam","2008-12",0,0,0,1
"307",154,"Bundesliga","2008/2009",2009-01-30,"Hamburg",1,0,23,14,4,0,"W",0,"HomeTeam","2009-01",1,0,0,1
"308",154,"Bundesliga","2008/2009",2009-01-30,"Bayern Munich",0,1,14,23,2,0,"L",0,"AwayTeam","2009-01",0,1,0,1
"309",155,"Bundesliga","2008/2009",2009-01-31,"Dortmund",1,1,22,21,1,0,"D",0,"HomeTeam","2009-01",1,0,0,1
"310",155,"Bundesliga","2008/2009",2009-01-31,"Leverkusen",1,1,21,22,1,0,"D",0,"AwayTeam","2009-01",0,0,0,1
"311",156,"Bundesliga","2008/2009",2009-01-31,"FC Koln",1,1,17,24,4,0,"D",0,"HomeTeam","2009-01",1,0,0,1
"312",156,"Bundesliga","2008/2009",2009-01-31,"Wolfsburg",1,1,24,17,2,0,"D",0,"AwayTeam","2009-01",0,1,0,1
"313",157,"Bundesliga","2008/2009",2009-01-31,"Hannover",1,0,19,18,2,0,"W",0,"HomeTeam","2009-01",1,0,0,1
"314",157,"Bundesliga","2008/2009",2009-01-31,"Schalke 04",0,1,18,19,0,0,"L",0,"AwayTeam","2009-01",0,0,0,1
"315",158,"Bundesliga","2008/2009",2009-01-31,"Hertha",2,1,20,18,3,0,"W",0,"HomeTeam","2009-01",1,0,0,1
"316",158,"Bundesliga","2008/2009",2009-01-31,"Ein Frankfurt",1,2,18,20,1,0,"L",0,"AwayTeam","2009-01",0,0,0,1
"317",159,"Bundesliga","2008/2009",2009-01-31,"Hoffenheim",2,0,23,18,4,0,"W",0,"HomeTeam","2009-01",1,0,0,1
"318",159,"Bundesliga","2008/2009",2009-01-31,"Cottbus",0,2,18,23,2,0,"L",0,"AwayTeam","2009-01",0,0,0,1
"319",160,"Bundesliga","2008/2009",2009-01-31,"Stuttgart",2,0,20,24,2,0,"W",0,"HomeTeam","2009-01",1,1,0,1
"320",160,"Bundesliga","2008/2009",2009-01-31,"M'gladbach",0,2,24,20,0,0,"L",0,"AwayTeam","2009-01",0,0,0,1
"321",161,"Bundesliga","2008/2009",2009-02-01,"Bochum",2,0,25,27,2,0,"W",0,"HomeTeam","2009-02",1,0,0,1
"322",161,"Bundesliga","2008/2009",2009-02-01,"Karlsruhe",0,2,27,25,3,0,"L",0,"AwayTeam","2009-02",0,0,0,1
"323",162,"Bundesliga","2008/2009",2009-02-01,"Werder Bremen",1,2,15,15,2,0,"L",0,"HomeTeam","2009-02",1,0,0,1
"324",162,"Bundesliga","2008/2009",2009-02-01,"Bielefeld",2,1,15,15,2,0,"W",0,"AwayTeam","2009-02",0,0,0,1
"325",163,"Bundesliga","2008/2009",2009-02-06,"Bielefeld",1,1,16,15,2,0,"D",0,"HomeTeam","2009-02",1,0,0,1
"326",163,"Bundesliga","2008/2009",2009-02-06,"Hertha",1,1,15,16,1,0,"D",0,"AwayTeam","2009-02",0,0,0,1
"327",164,"Bundesliga","2008/2009",2009-02-07,"Ein Frankfurt",2,2,14,20,2,1,"D",0,"HomeTeam","2009-02",1,0,0,1
"328",164,"Bundesliga","2008/2009",2009-02-07,"FC Koln",2,2,20,14,2,0,"D",0,"AwayTeam","2009-02",0,0,0,1
"329",165,"Bundesliga","2008/2009",2009-02-07,"Karlsruhe",3,2,32,20,3,1,"W",0,"HomeTeam","2009-02",1,0,0,1
"330",165,"Bundesliga","2008/2009",2009-02-07,"Hamburg",2,3,20,32,4,1,"L",0,"AwayTeam","2009-02",0,0,0,1
"331",166,"Bundesliga","2008/2009",2009-02-07,"Leverkusen",2,4,16,19,1,1,"L",0,"HomeTeam","2009-02",1,0,0,1
"332",166,"Bundesliga","2008/2009",2009-02-07,"Stuttgart",4,2,19,16,4,0,"W",0,"AwayTeam","2009-02",0,1,0,1
"333",167,"Bundesliga","2008/2009",2009-02-07,"M'gladbach",1,1,26,22,2,0,"D",0,"HomeTeam","2009-02",1,0,0,1
"334",167,"Bundesliga","2008/2009",2009-02-07,"Hoffenheim",1,1,22,26,4,0,"D",0,"AwayTeam","2009-02",0,0,0,1
"335",168,"Bundesliga","2008/2009",2009-02-07,"Schalke 04",1,0,21,24,3,0,"W",0,"HomeTeam","2009-02",1,0,0,1
"336",168,"Bundesliga","2008/2009",2009-02-07,"Werder Bremen",0,1,24,21,1,0,"L",0,"AwayTeam","2009-02",0,0,0,1
"337",169,"Bundesliga","2008/2009",2009-02-07,"Wolfsburg",2,0,28,18,2,0,"W",0,"HomeTeam","2009-02",1,1,0,1
"338",169,"Bundesliga","2008/2009",2009-02-07,"Bochum",0,2,18,28,1,0,"L",0,"AwayTeam","2009-02",0,0,0,1
"339",170,"Bundesliga","2008/2009",2009-02-08,"Bayern Munich",3,1,10,16,1,0,"W",0,"HomeTeam","2009-02",1,1,0,1
"340",170,"Bundesliga","2008/2009",2009-02-08,"Dortmund",1,3,16,10,3,0,"L",0,"AwayTeam","2009-02",0,0,0,1
"341",171,"Bundesliga","2008/2009",2009-02-08,"Cottbus",3,1,20,18,2,0,"W",0,"HomeTeam","2009-02",1,0,0,1
"342",171,"Bundesliga","2008/2009",2009-02-08,"Hannover",1,3,18,20,2,1,"L",0,"AwayTeam","2009-02",0,0,0,1
"343",172,"Bundesliga","2008/2009",2009-02-13,"Hoffenheim",1,4,19,31,1,0,"L",0,"HomeTeam","2009-02",1,0,0,1
"344",172,"Bundesliga","2008/2009",2009-02-13,"Leverkusen",4,1,31,19,4,0,"W",0,"AwayTeam","2009-02",0,0,0,1
"345",173,"Bundesliga","2008/2009",2009-02-14,"Bochum",2,1,16,18,4,0,"W",0,"HomeTeam","2009-02",1,0,0,1
"346",173,"Bundesliga","2008/2009",2009-02-14,"Schalke 04",1,2,18,16,2,0,"L",0,"AwayTeam","2009-02",0,0,0,1
"347",174,"Bundesliga","2008/2009",2009-02-14,"Ein Frankfurt",0,2,25,19,4,0,"L",0,"HomeTeam","2009-02",1,0,0,1
"348",174,"Bundesliga","2008/2009",2009-02-14,"Wolfsburg",2,0,19,25,1,0,"W",0,"AwayTeam","2009-02",0,1,0,1
"349",175,"Bundesliga","2008/2009",2009-02-14,"FC Koln",0,0,18,25,2,0,"D",0,"HomeTeam","2009-02",1,0,0,1
"350",175,"Bundesliga","2008/2009",2009-02-14,"Karlsruhe",0,0,25,18,2,0,"D",0,"AwayTeam","2009-02",0,0,0,1
"351",176,"Bundesliga","2008/2009",2009-02-14,"Hannover",3,3,10,21,3,0,"D",0,"HomeTeam","2009-02",1,0,0,1
"352",176,"Bundesliga","2008/2009",2009-02-14,"Stuttgart",3,3,21,10,3,0,"D",0,"AwayTeam","2009-02",0,1,0,1
"353",177,"Bundesliga","2008/2009",2009-02-14,"Hertha",2,1,24,10,2,0,"W",0,"HomeTeam","2009-02",1,0,0,1
"354",177,"Bundesliga","2008/2009",2009-02-14,"Bayern Munich",1,2,10,24,0,0,"L",0,"AwayTeam","2009-02",0,1,0,1
"355",178,"Bundesliga","2008/2009",2009-02-14,"Werder Bremen",1,1,17,20,2,0,"D",0,"HomeTeam","2009-02",1,0,0,1
"356",178,"Bundesliga","2008/2009",2009-02-14,"M'gladbach",1,1,20,17,1,0,"D",0,"AwayTeam","2009-02",0,0,0,1
"357",179,"Bundesliga","2008/2009",2009-02-15,"Dortmund",1,1,11,14,2,1,"D",0,"HomeTeam","2009-02",1,0,0,1
"358",179,"Bundesliga","2008/2009",2009-02-15,"Cottbus",1,1,14,11,2,0,"D",0,"AwayTeam","2009-02",0,0,0,1
"359",180,"Bundesliga","2008/2009",2009-02-15,"Hamburg",2,0,19,14,1,0,"W",0,"HomeTeam","2009-02",1,0,0,1
"360",180,"Bundesliga","2008/2009",2009-02-15,"Bielefeld",0,2,14,19,0,0,"L",0,"AwayTeam","2009-02",0,0,0,1
"361",181,"Bundesliga","2008/2009",2009-02-20,"Schalke 04",1,1,10,24,1,0,"D",0,"HomeTeam","2009-02",1,0,0,1
"362",181,"Bundesliga","2008/2009",2009-02-20,"Dortmund",1,1,24,10,4,0,"D",0,"AwayTeam","2009-02",0,0,0,1
"363",182,"Bundesliga","2008/2009",2009-02-21,"Bayern Munich",1,2,15,17,2,0,"L",0,"HomeTeam","2009-02",1,1,0,1
"364",182,"Bundesliga","2008/2009",2009-02-21,"FC Koln",2,1,17,15,2,0,"W",0,"AwayTeam","2009-02",0,0,0,1
"365",183,"Bundesliga","2008/2009",2009-02-21,"Bielefeld",1,1,15,20,2,0,"D",0,"HomeTeam","2009-02",1,0,0,1
"366",183,"Bundesliga","2008/2009",2009-02-21,"Bochum",1,1,20,15,1,1,"D",0,"AwayTeam","2009-02",0,0,0,1
"367",184,"Bundesliga","2008/2009",2009-02-21,"Cottbus",2,1,18,18,1,0,"W",0,"HomeTeam","2009-02",1,0,0,1
"368",184,"Bundesliga","2008/2009",2009-02-21,"Werder Bremen",1,2,18,18,4,0,"L",0,"AwayTeam","2009-02",0,0,0,1
"369",185,"Bundesliga","2008/2009",2009-02-21,"Karlsruhe",0,1,19,22,2,0,"L",0,"HomeTeam","2009-02",1,0,0,1
"370",185,"Bundesliga","2008/2009",2009-02-21,"Ein Frankfurt",1,0,22,19,3,0,"W",0,"AwayTeam","2009-02",0,0,0,1
"371",186,"Bundesliga","2008/2009",2009-02-21,"M'gladbach",3,2,25,16,2,0,"W",0,"HomeTeam","2009-02",1,0,0,1
"372",186,"Bundesliga","2008/2009",2009-02-21,"Hannover",2,3,16,25,3,0,"L",0,"AwayTeam","2009-02",0,0,0,1
"373",187,"Bundesliga","2008/2009",2009-02-21,"Stuttgart",3,3,30,21,4,0,"D",0,"HomeTeam","2009-02",1,1,0,1
"374",187,"Bundesliga","2008/2009",2009-02-21,"Hoffenheim",3,3,21,30,2,0,"D",0,"AwayTeam","2009-02",0,0,0,1
"375",188,"Bundesliga","2008/2009",2009-02-21,"Wolfsburg",2,1,16,15,1,0,"W",0,"HomeTeam","2009-02",1,1,0,1
"376",188,"Bundesliga","2008/2009",2009-02-21,"Hertha",1,2,15,16,2,0,"L",0,"AwayTeam","2009-02",0,0,0,1
"377",189,"Bundesliga","2008/2009",2009-02-22,"Leverkusen",1,2,18,18,4,0,"L",0,"HomeTeam","2009-02",1,0,0,1
"378",189,"Bundesliga","2008/2009",2009-02-22,"Hamburg",2,1,18,18,2,1,"W",0,"AwayTeam","2009-02",0,0,0,1
"379",190,"Bundesliga","2008/2009",2009-02-27,"FC Koln",1,1,17,14,0,0,"D",0,"HomeTeam","2009-02",1,0,0,1
"380",190,"Bundesliga","2008/2009",2009-02-27,"Bielefeld",1,1,14,17,2,0,"D",0,"AwayTeam","2009-02",0,0,0,1
"381",191,"Bundesliga","2008/2009",2009-02-28,"Bochum",3,2,21,26,1,0,"W",0,"HomeTeam","2009-02",1,0,0,1
"382",191,"Bundesliga","2008/2009",2009-02-28,"Cottbus",2,3,26,21,4,0,"L",0,"AwayTeam","2009-02",0,0,0,1
