"","id_match","league","season","date","team","goals_scored","goals_conceded","fouls_commited","fouls_opponent","yellow_cards","red_cards","result","VAR","status","month","team_status","postVar","treated"
"187",94,"Bundesliga 2","2017/2018",2017-10-21,"Holstein Kiel",2,1,13,15,4,0,"W",0,"HomeTeam","2017-10",1,0,1
"188",94,"Bundesliga 2","2017/2018",2017-10-21,"Bielefeld",1,2,15,13,3,0,"L",0,"AwayTeam","2017-10",0,0,1
"189",95,"Bundesliga 2","2017/2018",2017-10-21,"Union Berlin",3,1,13,15,0,0,"W",0,"HomeTeam","2017-10",1,0,1
"190",95,"Bundesliga 2","2017/2018",2017-10-21,"Greuther Furth",1,3,15,13,1,0,"L",0,"AwayTeam","2017-10",0,0,1
"191",96,"Bundesliga 2","2017/2018",2017-10-22,"Erzgebirge Aue",1,0,14,20,3,1,"W",0,"HomeTeam","2017-10",1,0,1
"192",96,"Bundesliga 2","2017/2018",2017-10-22,"Regensburg",0,1,20,14,3,0,"L",0,"AwayTeam","2017-10",0,0,1
"193",97,"Bundesliga 2","2017/2018",2017-10-22,"Kaiserslautern",0,1,16,17,3,0,"L",0,"HomeTeam","2017-10",1,0,1
"194",97,"Bundesliga 2","2017/2018",2017-10-22,"Duisburg",1,0,17,16,4,0,"W",0,"AwayTeam","2017-10",0,0,1
"195",98,"Bundesliga 2","2017/2018",2017-10-22,"Nurnberg",2,1,11,10,2,0,"W",0,"HomeTeam","2017-10",1,0,1
"196",98,"Bundesliga 2","2017/2018",2017-10-22,"Dresden",1,2,10,11,3,1,"L",0,"AwayTeam","2017-10",0,0,1
"197",99,"Bundesliga 2","2017/2018",2017-10-23,"Sandhausen",1,1,15,11,1,0,"D",0,"HomeTeam","2017-10",1,0,1
"198",99,"Bundesliga 2","2017/2018",2017-10-23,"St Pauli",1,1,11,15,2,0,"D",0,"AwayTeam","2017-10",0,0,1
"199",100,"Bundesliga 2","2017/2018",2017-10-27,"Bielefeld",1,3,12,6,3,1,"L",0,"HomeTeam","2017-10",1,0,1
"200",100,"Bundesliga 2","2017/2018",2017-10-27,"Ingolstadt",3,1,6,12,4,1,"W",0,"AwayTeam","2017-10",0,0,1
"201",101,"Bundesliga 2","2017/2018",2017-10-27,"St Pauli",1,1,12,17,1,0,"D",0,"HomeTeam","2017-10",1,0,1
"202",101,"Bundesliga 2","2017/2018",2017-10-27,"Erzgebirge Aue",1,1,17,12,3,0,"D",0,"AwayTeam","2017-10",0,0,1
"203",102,"Bundesliga 2","2017/2018",2017-10-28,"Darmstadt",1,1,15,13,1,0,"D",0,"HomeTeam","2017-10",1,0,1
"204",102,"Bundesliga 2","2017/2018",2017-10-28,"Holstein Kiel",1,1,13,15,3,0,"D",0,"AwayTeam","2017-10",0,0,1
"205",103,"Bundesliga 2","2017/2018",2017-10-28,"Greuther Furth",2,1,16,16,2,0,"W",0,"HomeTeam","2017-10",1,0,1
"206",103,"Bundesliga 2","2017/2018",2017-10-28,"Sandhausen",1,2,16,16,2,0,"L",0,"AwayTeam","2017-10",0,0,1
"207",104,"Bundesliga 2","2017/2018",2017-10-28,"Regensburg",3,1,17,15,2,0,"W",0,"HomeTeam","2017-10",1,0,1
"208",104,"Bundesliga 2","2017/2018",2017-10-28,"Kaiserslautern",1,3,15,17,0,0,"L",0,"AwayTeam","2017-10",0,0,1
"209",105,"Bundesliga 2","2017/2018",2017-10-29,"Dresden",1,1,9,14,1,0,"D",0,"HomeTeam","2017-10",1,0,1
"210",105,"Bundesliga 2","2017/2018",2017-10-29,"Braunschweig",1,1,14,9,4,0,"D",0,"AwayTeam","2017-10",0,0,1
"211",106,"Bundesliga 2","2017/2018",2017-10-29,"Duisburg",1,1,10,20,2,0,"D",0,"HomeTeam","2017-10",1,0,1
"212",106,"Bundesliga 2","2017/2018",2017-10-29,"Union Berlin",1,1,20,10,2,0,"D",0,"AwayTeam","2017-10",0,0,1
"213",107,"Bundesliga 2","2017/2018",2017-10-29,"Heidenheim",1,0,12,13,4,0,"W",0,"HomeTeam","2017-10",1,0,1
"214",107,"Bundesliga 2","2017/2018",2017-10-29,"Nurnberg",0,1,13,12,2,0,"L",0,"AwayTeam","2017-10",0,0,1
"215",108,"Bundesliga 2","2017/2018",2017-10-30,"Bochum",0,0,22,11,2,1,"D",0,"HomeTeam","2017-10",1,0,1
"216",108,"Bundesliga 2","2017/2018",2017-10-30,"Fortuna Dusseldorf",0,0,11,22,2,0,"D",0,"AwayTeam","2017-10",0,0,1
"217",109,"Bundesliga 2","2017/2018",2017-11-03,"Kaiserslautern",0,0,11,16,3,0,"D",0,"HomeTeam","2017-11",1,0,1
"218",109,"Bundesliga 2","2017/2018",2017-11-03,"Bochum",0,0,16,11,3,0,"D",0,"AwayTeam","2017-11",0,0,1
"219",110,"Bundesliga 2","2017/2018",2017-11-03,"Sandhausen",0,1,15,16,2,0,"L",0,"HomeTeam","2017-11",1,0,1
"220",110,"Bundesliga 2","2017/2018",2017-11-03,"Duisburg",1,0,16,15,2,0,"W",0,"AwayTeam","2017-11",0,0,1
"221",111,"Bundesliga 2","2017/2018",2017-11-04,"Braunschweig",2,2,13,13,2,0,"D",0,"HomeTeam","2017-11",1,0,1
"222",111,"Bundesliga 2","2017/2018",2017-11-04,"Darmstadt",2,2,13,13,2,0,"D",0,"AwayTeam","2017-11",0,0,1
"223",112,"Bundesliga 2","2017/2018",2017-11-04,"Regensburg",3,2,10,17,1,0,"W",0,"HomeTeam","2017-11",1,0,1
"224",112,"Bundesliga 2","2017/2018",2017-11-04,"Greuther Furth",2,3,17,10,1,0,"L",0,"AwayTeam","2017-11",0,0,1
"225",113,"Bundesliga 2","2017/2018",2017-11-04,"Union Berlin",1,0,14,13,1,0,"W",0,"HomeTeam","2017-11",1,0,1
"226",113,"Bundesliga 2","2017/2018",2017-11-04,"St Pauli",0,1,13,14,1,0,"L",0,"AwayTeam","2017-11",0,0,1
"227",114,"Bundesliga 2","2017/2018",2017-11-05,"Erzgebirge Aue",1,1,10,15,2,0,"D",0,"HomeTeam","2017-11",1,0,1
"228",114,"Bundesliga 2","2017/2018",2017-11-05,"Bielefeld",1,1,15,10,4,0,"D",0,"AwayTeam","2017-11",0,0,1
"229",115,"Bundesliga 2","2017/2018",2017-11-05,"Fortuna Dusseldorf",2,2,15,19,6,1,"D",0,"HomeTeam","2017-11",1,0,1
"230",115,"Bundesliga 2","2017/2018",2017-11-05,"Heidenheim",2,2,19,15,4,0,"D",0,"AwayTeam","2017-11",0,0,1
"231",116,"Bundesliga 2","2017/2018",2017-11-05,"Holstein Kiel",3,0,14,13,1,0,"W",0,"HomeTeam","2017-11",1,0,1
"232",116,"Bundesliga 2","2017/2018",2017-11-05,"Dresden",0,3,13,14,1,0,"L",0,"AwayTeam","2017-11",0,0,1
"233",117,"Bundesliga 2","2017/2018",2017-11-06,"Nurnberg",1,2,9,13,0,0,"L",0,"HomeTeam","2017-11",1,0,1
"234",117,"Bundesliga 2","2017/2018",2017-11-06,"Ingolstadt",2,1,13,9,0,0,"W",0,"AwayTeam","2017-11",0,0,1
"235",118,"Bundesliga 2","2017/2018",2017-11-17,"Bielefeld",2,2,22,17,2,0,"D",0,"HomeTeam","2017-11",1,0,1
"236",118,"Bundesliga 2","2017/2018",2017-11-17,"Braunschweig",2,2,17,22,2,0,"D",0,"AwayTeam","2017-11",0,0,1
"237",119,"Bundesliga 2","2017/2018",2017-11-17,"Darmstadt",1,2,20,14,6,0,"L",0,"HomeTeam","2017-11",1,0,1
"238",119,"Bundesliga 2","2017/2018",2017-11-17,"Sandhausen",2,1,14,20,2,0,"W",0,"AwayTeam","2017-11",0,0,1
"239",120,"Bundesliga 2","2017/2018",2017-11-18,"Bochum",1,1,14,24,1,0,"D",0,"HomeTeam","2017-11",1,0,1
"240",120,"Bundesliga 2","2017/2018",2017-11-18,"Greuther Furth",1,1,24,14,4,0,"D",0,"AwayTeam","2017-11",0,0,1
"241",121,"Bundesliga 2","2017/2018",2017-11-18,"Heidenheim",4,3,15,11,2,0,"W",0,"HomeTeam","2017-11",1,0,1
"242",121,"Bundesliga 2","2017/2018",2017-11-18,"Union Berlin",3,4,11,15,2,0,"L",0,"AwayTeam","2017-11",0,0,1
"243",122,"Bundesliga 2","2017/2018",2017-11-18,"Nurnberg",2,2,12,17,1,0,"D",0,"HomeTeam","2017-11",1,0,1
"244",122,"Bundesliga 2","2017/2018",2017-11-18,"Holstein Kiel",2,2,17,12,2,0,"D",0,"AwayTeam","2017-11",0,0,1
"245",123,"Bundesliga 2","2017/2018",2017-11-19,"Duisburg",3,0,15,14,1,0,"W",0,"HomeTeam","2017-11",1,0,1
"246",123,"Bundesliga 2","2017/2018",2017-11-19,"Erzgebirge Aue",0,3,14,15,3,0,"L",0,"AwayTeam","2017-11",0,0,1
"247",124,"Bundesliga 2","2017/2018",2017-11-19,"Ingolstadt",1,0,21,13,5,0,"W",0,"HomeTeam","2017-11",1,0,1
"248",124,"Bundesliga 2","2017/2018",2017-11-19,"Fortuna Dusseldorf",0,1,13,21,3,0,"L",0,"AwayTeam","2017-11",0,0,1
"249",125,"Bundesliga 2","2017/2018",2017-11-19,"St Pauli",2,2,11,26,2,0,"D",0,"HomeTeam","2017-11",1,0,1
"250",125,"Bundesliga 2","2017/2018",2017-11-19,"Regensburg",2,2,26,11,5,0,"D",0,"AwayTeam","2017-11",0,0,1
"251",126,"Bundesliga 2","2017/2018",2017-11-20,"Dresden",1,2,10,13,1,0,"L",0,"HomeTeam","2017-11",1,0,1
"252",126,"Bundesliga 2","2017/2018",2017-11-20,"Kaiserslautern",2,1,13,10,1,0,"W",0,"AwayTeam","2017-11",0,0,1
"253",127,"Bundesliga 2","2017/2018",2017-11-24,"Sandhausen",1,2,22,14,1,0,"L",0,"HomeTeam","2017-11",1,0,1
"254",127,"Bundesliga 2","2017/2018",2017-11-24,"Heidenheim",2,1,14,22,1,0,"W",0,"AwayTeam","2017-11",0,0,1
"255",128,"Bundesliga 2","2017/2018",2017-11-24,"Union Berlin",3,3,17,18,2,0,"D",0,"HomeTeam","2017-11",1,0,1
"256",128,"Bundesliga 2","2017/2018",2017-11-24,"Darmstadt",3,3,18,17,4,0,"D",0,"AwayTeam","2017-11",0,0,1
"257",129,"Bundesliga 2","2017/2018",2017-11-25,"Braunschweig",2,3,9,13,2,0,"L",0,"HomeTeam","2017-11",1,0,1
"258",129,"Bundesliga 2","2017/2018",2017-11-25,"Nurnberg",3,2,13,9,5,0,"W",0,"AwayTeam","2017-11",0,0,1
"259",130,"Bundesliga 2","2017/2018",2017-11-25,"Holstein Kiel",0,0,13,15,1,0,"D",0,"HomeTeam","2017-11",1,0,1
"260",130,"Bundesliga 2","2017/2018",2017-11-25,"Ingolstadt",0,0,15,13,2,0,"D",0,"AwayTeam","2017-11",0,0,1
"261",131,"Bundesliga 2","2017/2018",2017-11-25,"Regensburg",4,0,17,11,2,0,"W",0,"HomeTeam","2017-11",1,0,1
"262",131,"Bundesliga 2","2017/2018",2017-11-25,"Duisburg",0,4,11,17,2,0,"L",0,"AwayTeam","2017-11",0,0,1
"263",132,"Bundesliga 2","2017/2018",2017-11-26,"Erzgebirge Aue",1,1,12,16,1,0,"D",0,"HomeTeam","2017-11",1,0,1
"264",132,"Bundesliga 2","2017/2018",2017-11-26,"Bochum",1,1,16,12,3,0,"D",0,"AwayTeam","2017-11",0,0,1
"265",133,"Bundesliga 2","2017/2018",2017-11-26,"Greuther Furth",4,0,12,15,2,0,"W",0,"HomeTeam","2017-11",1,0,1
"266",133,"Bundesliga 2","2017/2018",2017-11-26,"St Pauli",0,4,15,12,5,1,"L",0,"AwayTeam","2017-11",0,0,1
"267",134,"Bundesliga 2","2017/2018",2017-11-26,"Kaiserslautern",0,2,19,15,2,0,"L",0,"HomeTeam","2017-11",1,0,1
"268",134,"Bundesliga 2","2017/2018",2017-11-26,"Bielefeld",2,0,15,19,1,0,"W",0,"AwayTeam","2017-11",0,0,1
"269",135,"Bundesliga 2","2017/2018",2017-11-27,"Fortuna Dusseldorf",1,3,14,15,2,0,"L",0,"HomeTeam","2017-11",1,0,1
"270",135,"Bundesliga 2","2017/2018",2017-11-27,"Dresden",3,1,15,14,1,0,"W",0,"AwayTeam","2017-11",0,0,1
"271",136,"Bundesliga 2","2017/2018",2017-12-01,"Bielefeld",5,0,12,11,1,0,"W",0,"HomeTeam","2017-12",1,0,1
"272",136,"Bundesliga 2","2017/2018",2017-12-01,"St Pauli",0,5,11,12,1,0,"L",0,"AwayTeam","2017-12",0,0,1
"273",137,"Bundesliga 2","2017/2018",2017-12-01,"Heidenheim",3,2,12,21,2,0,"W",0,"HomeTeam","2017-12",1,0,1
"274",137,"Bundesliga 2","2017/2018",2017-12-01,"Kaiserslautern",2,3,21,12,3,1,"L",0,"AwayTeam","2017-12",0,0,1
"275",138,"Bundesliga 2","2017/2018",2017-12-02,"Duisburg",2,0,11,10,2,0,"W",0,"HomeTeam","2017-12",1,0,1
"276",138,"Bundesliga 2","2017/2018",2017-12-02,"Greuther Furth",0,2,10,11,3,0,"L",0,"AwayTeam","2017-12",0,0,1
"277",139,"Bundesliga 2","2017/2018",2017-12-02,"Holstein Kiel",2,2,16,15,1,0,"D",0,"HomeTeam","2017-12",1,0,1
"278",139,"Bundesliga 2","2017/2018",2017-12-02,"Fortuna Dusseldorf",2,2,15,16,2,0,"D",0,"AwayTeam","2017-12",0,0,1
"279",140,"Bundesliga 2","2017/2018",2017-12-02,"Nurnberg",1,0,17,16,2,0,"W",0,"HomeTeam","2017-12",1,0,1
"280",140,"Bundesliga 2","2017/2018",2017-12-02,"Sandhausen",0,1,16,17,3,0,"L",0,"AwayTeam","2017-12",0,0,1
"281",141,"Bundesliga 2","2017/2018",2017-12-03,"Bochum",2,1,16,14,2,0,"W",0,"HomeTeam","2017-12",1,0,1
"282",141,"Bundesliga 2","2017/2018",2017-12-03,"Union Berlin",1,2,14,16,2,0,"L",0,"AwayTeam","2017-12",0,0,1
"283",142,"Bundesliga 2","2017/2018",2017-12-03,"Darmstadt",0,1,20,16,2,0,"L",0,"HomeTeam","2017-12",1,0,1
"284",142,"Bundesliga 2","2017/2018",2017-12-03,"Regensburg",1,0,16,20,1,0,"W",0,"AwayTeam","2017-12",0,0,1
"285",143,"Bundesliga 2","2017/2018",2017-12-03,"Dresden",4,0,11,9,2,0,"W",0,"HomeTeam","2017-12",1,0,1
"286",143,"Bundesliga 2","2017/2018",2017-12-03,"Erzgebirge Aue",0,4,9,11,2,0,"L",0,"AwayTeam","2017-12",0,0,1
"287",144,"Bundesliga 2","2017/2018",2017-12-04,"Ingolstadt",0,2,12,13,2,0,"L",0,"HomeTeam","2017-12",1,0,1
"288",144,"Bundesliga 2","2017/2018",2017-12-04,"Braunschweig",2,0,13,12,4,0,"W",0,"AwayTeam","2017-12",0,0,1
"289",145,"Bundesliga 2","2017/2018",2017-12-08,"Braunschweig",0,0,10,17,1,0,"D",0,"HomeTeam","2017-12",1,0,1
"290",145,"Bundesliga 2","2017/2018",2017-12-08,"Holstein Kiel",0,0,17,10,3,0,"D",0,"AwayTeam","2017-12",0,0,1
"291",146,"Bundesliga 2","2017/2018",2017-12-08,"Erzgebirge Aue",1,0,19,15,0,0,"W",0,"HomeTeam","2017-12",1,0,1
"292",146,"Bundesliga 2","2017/2018",2017-12-08,"Darmstadt",0,1,15,19,4,0,"L",0,"AwayTeam","2017-12",0,0,1
"293",147,"Bundesliga 2","2017/2018",2017-12-09,"Greuther Furth",1,0,14,13,3,0,"W",0,"HomeTeam","2017-12",1,0,1
"294",147,"Bundesliga 2","2017/2018",2017-12-09,"Heidenheim",0,1,13,14,3,0,"L",0,"AwayTeam","2017-12",0,0,1
"295",148,"Bundesliga 2","2017/2018",2017-12-09,"Regensburg",0,1,13,18,1,0,"L",0,"HomeTeam","2017-12",1,0,1
"296",148,"Bundesliga 2","2017/2018",2017-12-09,"Bochum",1,0,18,13,3,0,"W",0,"AwayTeam","2017-12",0,0,1
"297",149,"Bundesliga 2","2017/2018",2017-12-09,"Union Berlin",0,1,14,12,1,0,"L",0,"HomeTeam","2017-12",1,0,1
"298",149,"Bundesliga 2","2017/2018",2017-12-09,"Dresden",1,0,12,14,2,0,"W",0,"AwayTeam","2017-12",0,0,1
"299",150,"Bundesliga 2","2017/2018",2017-12-10,"Kaiserslautern",1,1,21,10,4,1,"D",0,"HomeTeam","2017-12",1,0,1
"300",150,"Bundesliga 2","2017/2018",2017-12-10,"Ingolstadt",1,1,10,21,2,0,"D",0,"AwayTeam","2017-12",0,0,1
"301",151,"Bundesliga 2","2017/2018",2017-12-10,"Sandhausen",3,1,19,21,1,0,"W",0,"HomeTeam","2017-12",1,0,1
"302",151,"Bundesliga 2","2017/2018",2017-12-10,"Bielefeld",1,3,21,19,2,0,"L",0,"AwayTeam","2017-12",0,0,1
"303",152,"Bundesliga 2","2017/2018",2017-12-10,"St Pauli",2,2,17,18,4,1,"D",0,"HomeTeam","2017-12",1,0,1
"304",152,"Bundesliga 2","2017/2018",2017-12-10,"Duisburg",2,2,18,17,4,0,"D",0,"AwayTeam","2017-12",0,0,1
"305",153,"Bundesliga 2","2017/2018",2017-12-11,"Fortuna Dusseldorf",0,2,14,22,1,0,"L",0,"HomeTeam","2017-12",1,0,1
"306",153,"Bundesliga 2","2017/2018",2017-12-11,"Nurnberg",2,0,22,14,5,0,"W",0,"AwayTeam","2017-12",0,0,1
"307",154,"Bundesliga 2","2017/2018",2017-12-15,"Braunschweig",0,1,15,10,2,0,"L",0,"HomeTeam","2017-12",1,0,1
"308",154,"Bundesliga 2","2017/2018",2017-12-15,"Fortuna Dusseldorf",1,0,10,15,4,0,"W",0,"AwayTeam","2017-12",0,0,1
"309",155,"Bundesliga 2","2017/2018",2017-12-15,"Union Berlin",1,2,15,11,2,0,"L",0,"HomeTeam","2017-12",1,0,1
"310",155,"Bundesliga 2","2017/2018",2017-12-15,"Ingolstadt",2,1,11,15,2,0,"W",0,"AwayTeam","2017-12",0,0,1
"311",156,"Bundesliga 2","2017/2018",2017-12-16,"Erzgebirge Aue",1,1,6,16,1,0,"D",0,"HomeTeam","2017-12",1,0,1
"312",156,"Bundesliga 2","2017/2018",2017-12-16,"Heidenheim",1,1,16,6,4,0,"D",0,"AwayTeam","2017-12",0,0,1
"313",157,"Bundesliga 2","2017/2018",2017-12-16,"Kaiserslautern",1,1,17,14,2,0,"D",0,"HomeTeam","2017-12",1,0,1
"314",157,"Bundesliga 2","2017/2018",2017-12-16,"Nurnberg",1,1,14,17,1,0,"D",0,"AwayTeam","2017-12",0,0,1
"315",158,"Bundesliga 2","2017/2018",2017-12-16,"Regensburg",3,2,12,11,2,0,"W",0,"HomeTeam","2017-12",1,0,1
"316",158,"Bundesliga 2","2017/2018",2017-12-16,"Bielefeld",2,3,11,12,2,0,"L",0,"AwayTeam","2017-12",0,0,1
"317",159,"Bundesliga 2","2017/2018",2017-12-17,"Duisburg",2,0,12,9,2,0,"W",0,"HomeTeam","2017-12",1,0,1
"318",159,"Bundesliga 2","2017/2018",2017-12-17,"Dresden",0,2,9,12,3,0,"L",0,"AwayTeam","2017-12",0,0,1
"319",160,"Bundesliga 2","2017/2018",2017-12-17,"Greuther Furth",1,1,15,22,3,0,"D",0,"HomeTeam","2017-12",1,0,1
"320",160,"Bundesliga 2","2017/2018",2017-12-17,"Darmstadt",1,1,22,15,4,0,"D",0,"AwayTeam","2017-12",0,0,1
"321",161,"Bundesliga 2","2017/2018",2017-12-17,"Sandhausen",3,1,19,21,4,1,"W",0,"HomeTeam","2017-12",1,0,1
"322",161,"Bundesliga 2","2017/2018",2017-12-17,"Holstein Kiel",1,3,21,19,5,1,"L",0,"AwayTeam","2017-12",0,0,1
"323",162,"Bundesliga 2","2017/2018",2017-12-18,"St Pauli",2,1,11,11,2,0,"W",0,"HomeTeam","2017-12",1,0,1
"324",162,"Bundesliga 2","2017/2018",2017-12-18,"Bochum",1,2,11,11,4,1,"L",0,"AwayTeam","2017-12",0,0,1
"325",163,"Bundesliga 2","2017/2018",2018-01-23,"Bochum",0,2,15,12,2,0,"L",0,"HomeTeam","2018-01",1,0,1
"326",163,"Bundesliga 2","2017/2018",2018-01-23,"Duisburg",2,0,12,15,1,0,"W",0,"AwayTeam","2018-01",0,0,1
"327",164,"Bundesliga 2","2017/2018",2018-01-23,"Holstein Kiel",2,2,12,18,2,1,"D",0,"HomeTeam","2018-01",1,0,1
"328",164,"Bundesliga 2","2017/2018",2018-01-23,"Union Berlin",2,2,18,12,2,0,"D",0,"AwayTeam","2018-01",0,0,1
"329",165,"Bundesliga 2","2017/2018",2018-01-23,"Ingolstadt",0,0,14,14,1,0,"D",0,"HomeTeam","2018-01",1,0,1
"330",165,"Bundesliga 2","2017/2018",2018-01-23,"Sandhausen",0,0,14,14,2,0,"D",0,"AwayTeam","2018-01",0,0,1
"331",166,"Bundesliga 2","2017/2018",2018-01-23,"Nurnberg",2,2,11,16,0,0,"D",0,"HomeTeam","2018-01",1,0,1
"332",166,"Bundesliga 2","2017/2018",2018-01-23,"Regensburg",2,2,16,11,4,0,"D",0,"AwayTeam","2018-01",0,0,1
"333",167,"Bundesliga 2","2017/2018",2018-01-24,"Bielefeld",0,0,13,10,2,0,"D",0,"HomeTeam","2018-01",1,0,1
"334",167,"Bundesliga 2","2017/2018",2018-01-24,"Greuther Furth",0,0,10,13,1,0,"D",0,"AwayTeam","2018-01",0,0,1
"335",168,"Bundesliga 2","2017/2018",2018-01-24,"Fortuna Dusseldorf",2,1,13,18,2,0,"W",0,"HomeTeam","2018-01",1,0,1
"336",168,"Bundesliga 2","2017/2018",2018-01-24,"Erzgebirge Aue",1,2,18,13,2,0,"L",0,"AwayTeam","2018-01",0,0,1
"337",169,"Bundesliga 2","2017/2018",2018-01-24,"Heidenheim",2,0,16,24,2,0,"W",0,"HomeTeam","2018-01",1,0,1
"338",169,"Bundesliga 2","2017/2018",2018-01-24,"Braunschweig",0,2,24,16,5,0,"L",0,"AwayTeam","2018-01",0,0,1
"339",170,"Bundesliga 2","2017/2018",2018-01-25,"Dresden",1,3,16,10,3,0,"L",0,"HomeTeam","2018-01",1,0,1
"340",170,"Bundesliga 2","2017/2018",2018-01-25,"St Pauli",3,1,10,16,1,0,"W",0,"AwayTeam","2018-01",0,0,1
"341",171,"Bundesliga 2","2017/2018",2018-01-26,"Regensburg",3,2,15,22,3,0,"W",0,"HomeTeam","2018-01",1,0,1
"342",171,"Bundesliga 2","2017/2018",2018-01-26,"Ingolstadt",2,3,22,15,2,0,"L",0,"AwayTeam","2018-01",0,0,1
"343",172,"Bundesliga 2","2017/2018",2018-01-26,"Union Berlin",0,1,11,13,2,2,"L",0,"HomeTeam","2018-01",1,0,1
"344",172,"Bundesliga 2","2017/2018",2018-01-26,"Nurnberg",1,0,13,11,1,1,"W",0,"AwayTeam","2018-01",0,0,1
"345",173,"Bundesliga 2","2017/2018",2018-01-27,"Duisburg",3,3,14,23,2,0,"D",0,"HomeTeam","2018-01",1,0,1
"346",173,"Bundesliga 2","2017/2018",2018-01-27,"Heidenheim",3,3,23,14,3,0,"D",0,"AwayTeam","2018-01",0,0,1
"347",174,"Bundesliga 2","2017/2018",2018-01-27,"Greuther Furth",0,0,17,17,3,0,"D",0,"HomeTeam","2018-01",1,0,1
"348",174,"Bundesliga 2","2017/2018",2018-01-27,"Holstein Kiel",0,0,17,17,4,0,"D",0,"AwayTeam","2018-01",0,0,1
"349",175,"Bundesliga 2","2017/2018",2018-01-27,"Kaiserslautern",1,3,21,15,4,1,"L",0,"HomeTeam","2018-01",1,0,1
"350",175,"Bundesliga 2","2017/2018",2018-01-27,"Fortuna Dusseldorf",3,1,15,21,1,0,"W",0,"AwayTeam","2018-01",0,0,1
"351",176,"Bundesliga 2","2017/2018",2018-01-28,"Erzgebirge Aue",1,3,17,15,3,0,"L",0,"HomeTeam","2018-01",1,0,1
"352",176,"Bundesliga 2","2017/2018",2018-01-28,"Braunschweig",3,1,15,17,3,0,"W",0,"AwayTeam","2018-01",0,0,1
"353",177,"Bundesliga 2","2017/2018",2018-01-28,"Sandhausen",1,0,11,21,2,0,"W",0,"HomeTeam","2018-01",1,0,1
"354",177,"Bundesliga 2","2017/2018",2018-01-28,"Dresden",0,1,21,11,5,1,"L",0,"AwayTeam","2018-01",0,0,1
"355",178,"Bundesliga 2","2017/2018",2018-01-28,"St Pauli",0,1,11,17,1,0,"L",0,"HomeTeam","2018-01",1,0,1
"356",178,"Bundesliga 2","2017/2018",2018-01-28,"Darmstadt",1,0,17,11,2,0,"W",0,"AwayTeam","2018-01",0,0,1
"357",179,"Bundesliga 2","2017/2018",2018-01-29,"Bochum",0,1,12,11,1,0,"L",0,"HomeTeam","2018-01",1,0,1
"358",179,"Bundesliga 2","2017/2018",2018-01-29,"Bielefeld",1,0,11,12,0,0,"W",0,"AwayTeam","2018-01",0,0,1
"359",180,"Bundesliga 2","2017/2018",2018-02-02,"Fortuna Dusseldorf",1,0,15,21,2,0,"W",0,"HomeTeam","2018-02",1,0,1
"360",180,"Bundesliga 2","2017/2018",2018-02-02,"Sandhausen",0,1,21,15,1,0,"L",0,"AwayTeam","2018-02",0,0,1
"361",181,"Bundesliga 2","2017/2018",2018-02-02,"Nurnberg",4,1,8,10,0,0,"W",0,"HomeTeam","2018-02",1,0,1
"362",181,"Bundesliga 2","2017/2018",2018-02-02,"Erzgebirge Aue",1,4,10,8,0,0,"L",0,"AwayTeam","2018-02",0,0,1
"363",182,"Bundesliga 2","2017/2018",2018-02-03,"Heidenheim",3,1,10,12,0,0,"W",0,"HomeTeam","2018-02",1,0,1
"364",182,"Bundesliga 2","2017/2018",2018-02-03,"St Pauli",1,3,12,10,2,0,"L",0,"AwayTeam","2018-02",0,0,1
"365",183,"Bundesliga 2","2017/2018",2018-02-03,"Holstein Kiel",1,1,15,19,4,0,"D",0,"HomeTeam","2018-02",1,0,1
"366",183,"Bundesliga 2","2017/2018",2018-02-03,"Regensburg",1,1,19,15,2,0,"D",0,"AwayTeam","2018-02",0,0,1
"367",184,"Bundesliga 2","2017/2018",2018-02-03,"Ingolstadt",3,0,13,15,1,0,"W",0,"HomeTeam","2018-02",1,0,1
"368",184,"Bundesliga 2","2017/2018",2018-02-03,"Greuther Furth",0,3,15,13,0,0,"L",0,"AwayTeam","2018-02",0,0,1
"369",185,"Bundesliga 2","2017/2018",2018-02-04,"Braunschweig",1,2,10,8,2,0,"L",0,"HomeTeam","2018-02",1,0,1
"370",185,"Bundesliga 2","2017/2018",2018-02-04,"Kaiserslautern",2,1,8,10,2,0,"W",0,"AwayTeam","2018-02",0,0,1
"371",186,"Bundesliga 2","2017/2018",2018-02-04,"Darmstadt",1,2,15,13,3,0,"L",0,"HomeTeam","2018-02",1,0,1
"372",186,"Bundesliga 2","2017/2018",2018-02-04,"Duisburg",2,1,13,15,1,0,"W",0,"AwayTeam","2018-02",0,0,1
"373",187,"Bundesliga 2","2017/2018",2018-02-04,"Dresden",2,0,9,16,3,0,"W",0,"HomeTeam","2018-02",1,0,1
"374",187,"Bundesliga 2","2017/2018",2018-02-04,"Bochum",0,2,16,9,1,0,"L",0,"AwayTeam","2018-02",0,0,1
"375",188,"Bundesliga 2","2017/2018",2018-02-05,"Bielefeld",1,1,13,12,1,0,"D",0,"HomeTeam","2018-02",1,0,1
"376",188,"Bundesliga 2","2017/2018",2018-02-05,"Union Berlin",1,1,12,13,0,0,"D",0,"AwayTeam","2018-02",0,0,1
"377",189,"Bundesliga 2","2017/2018",2018-02-09,"Bochum",2,1,14,10,2,0,"W",0,"HomeTeam","2018-02",1,0,1
"378",189,"Bundesliga 2","2017/2018",2018-02-09,"Darmstadt",1,2,10,14,1,0,"L",0,"AwayTeam","2018-02",0,0,1
